group,dimension,birth,death,length
recombinant,0,0.0,0.32499998807907104,0.32499998807907104
recombinant,0,0.0,0.3375000059604645,0.3375000059604645
recombinant,0,0.0,0.38749998807907104,0.38749998807907104
recombinant,0,0.0,0.38749998807907104,0.38749998807907104
recombinant,0,0.0,0.4000000059604645,0.4000000059604645
recombinant,0,0.0,0.4000000059604645,0.4000000059604645
recombinant,0,0.0,0.4000000059604645,0.4000000059604645
recombinant,0,0.0,0.4625000059604645,0.4625000059604645
recombinant,0,0.0,0.612500011920929,0.612500011920929
recombinant,1,0.4000000059604645,0.4375,0.03749999403953552
recombinant,1,0.4000000059604645,0.4124999940395355,0.012499988079071045
