group,dimension,birth,death,length
nonrecombinant,0,0.0,0.012658228166401386,0.012658228166401386
nonrecombinant,0,0.0,0.18987341225147247,0.18987341225147247
nonrecombinant,0,0.0,0.2531645596027374,0.2531645596027374
nonrecombinant,0,0.0,0.2531645596027374,0.2531645596027374
nonrecombinant,0,0.0,0.2531645596027374,0.2531645596027374
nonrecombinant,0,0.0,0.2531645596027374,0.2531645596027374
nonrecombinant,0,0.0,0.26582279801368713,0.26582279801368713
nonrecombinant,0,0.0,0.26582279801368713,0.26582279801368713
nonrecombinant,0,0.0,0.26582279801368713,0.26582279801368713
nonrecombinant,0,0.0,0.27848100662231445,0.27848100662231445
nonrecombinant,0,0.0,0.27848100662231445,0.27848100662231445
nonrecombinant,0,0.0,0.27848100662231445,0.27848100662231445
nonrecombinant,0,0.0,0.27848100662231445,0.27848100662231445
nonrecombinant,0,0.0,0.29113924503326416,0.29113924503326416
nonrecombinant,0,0.0,0.29113924503326416,0.29113924503326416
nonrecombinant,0,0.0,0.29113924503326416,0.29113924503326416
nonrecombinant,0,0.0,0.29113924503326416,0.29113924503326416
nonrecombinant,0,0.0,0.3037974536418915,0.3037974536418915
nonrecombinant,0,0.0,0.3037974536418915,0.3037974536418915
nonrecombinant,0,0.0,0.3037974536418915,0.3037974536418915
nonrecombinant,0,0.0,0.3037974536418915,0.3037974536418915
nonrecombinant,0,0.0,0.3164556920528412,0.3164556920528412
nonrecombinant,0,0.0,0.3291139304637909,0.3291139304637909
nonrecombinant,0,0.0,0.3417721390724182,0.3417721390724182
nonrecombinant,0,0.0,0.3417721390724182,0.3417721390724182
nonrecombinant,0,0.0,0.6708860993385315,0.6708860993385315
nonrecombinant,1,0.3544303774833679,0.3670886158943176,0.012658238410949707
nonrecombinant,1,0.3544303774833679,0.3670886158943176,0.012658238410949707
nonrecombinant,1,0.3417721390724182,0.3670886158943176,0.025316476821899414
nonrecombinant,1,0.3417721390724182,0.3544303774833679,0.012658238410949707
nonrecombinant,1,0.3291139304637909,0.3417721390724182,0.01265820860862732
nonrecombinant,1,0.3291139304637909,0.3417721390724182,0.01265820860862732
nonrecombinant,1,0.3164556920528412,0.3291139304637909,0.012658238410949707
nonrecombinant,1,0.3164556920528412,0.3291139304637909,0.012658238410949707
nonrecombinant,1,0.3164556920528412,0.3670886158943176,0.05063292384147644
nonrecombinant,1,0.3164556920528412,0.3291139304637909,0.012658238410949707
nonrecombinant,1,0.29113924503326416,0.3037974536418915,0.01265820860862732
nonrecombinant,1,0.29113924503326416,0.3037974536418915,0.01265820860862732
nonrecombinant,2,0.3670886158943176,0.37974682450294495,0.01265820860862732
nonrecombinant,2,0.3670886158943176,0.37974682450294495,0.01265820860862732
nonrecombinant,2,0.3670886158943176,0.37974682450294495,0.01265820860862732
