group,dimension,birth,death,length
mixed,0,0.0,0.01923076994717121,0.01923076994717121
mixed,0,0.0,0.3076923191547394,0.3076923191547394
mixed,0,0.0,0.3076923191547394,0.3076923191547394
mixed,0,0.0,0.3461538553237915,0.3461538553237915
mixed,0,0.0,0.3461538553237915,0.3461538553237915
mixed,0,0.0,0.36538460850715637,0.36538460850715637
mixed,0,0.0,0.36538460850715637,0.36538460850715637
mixed,0,0.0,0.38461539149284363,0.38461539149284363
mixed,0,0.0,0.4038461446762085,0.4038461446762085
mixed,0,0.0,0.4038461446762085,0.4038461446762085
mixed,0,0.0,0.42307692766189575,0.42307692766189575
mixed,0,0.0,0.4423076808452606,0.4423076808452606
mixed,0,0.0,0.4423076808452606,0.4423076808452606
mixed,1,0.48076921701431274,0.5,0.019230782985687256
mixed,1,0.4423076808452606,0.48076921701431274,0.038461536169052124
mixed,1,0.4423076808452606,0.5,0.05769231915473938
mixed,1,0.42307692766189575,0.4615384638309479,0.038461536169052124
mixed,2,0.5,0.5384615659713745,0.03846156597137451
