group,dimension,birth,death,length
nonrecombinant,0,0.0,0.013698630034923553,0.013698630034923553
nonrecombinant,0,0.0,0.013698630034923553,0.013698630034923553
nonrecombinant,0,0.0,0.027397260069847107,0.027397260069847107
nonrecombinant,0,0.0,0.2602739632129669,0.2602739632129669
nonrecombinant,0,0.0,0.2602739632129669,0.2602739632129669
nonrecombinant,0,0.0,0.30136987566947937,0.30136987566947937
nonrecombinant,0,0.0,0.30136987566947937,0.30136987566947937
nonrecombinant,0,0.0,0.31506848335266113,0.31506848335266113
nonrecombinant,0,0.0,0.3287671208381653,0.3287671208381653
nonrecombinant,0,0.0,0.39726027846336365,0.39726027846336365
nonrecombinant,0,0.0,0.5068492889404297,0.5068492889404297
nonrecombinant,1,0.30136987566947937,0.31506848335266113,0.013698607683181763
