group,dimension,birth,death,length
recombinant,0,0.0,0.027027027681469917,0.027027027681469917
recombinant,0,0.0,0.21621622145175934,0.21621622145175934
recombinant,0,0.0,0.21621622145175934,0.21621622145175934
recombinant,0,0.0,0.21621622145175934,0.21621622145175934
recombinant,0,0.0,0.2432432472705841,0.2432432472705841
recombinant,0,0.0,0.2432432472705841,0.2432432472705841
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.2702702581882477,0.2702702581882477
recombinant,0,0.0,0.29729729890823364,0.29729729890823364
recombinant,0,0.0,0.29729729890823364,0.29729729890823364
recombinant,0,0.0,0.29729729890823364,0.29729729890823364
recombinant,0,0.0,0.29729729890823364,0.29729729890823364
recombinant,0,0.0,0.29729729890823364,0.29729729890823364
recombinant,0,0.0,0.29729729890823364,0.29729729890823364
recombinant,0,0.0,0.3243243098258972,0.3243243098258972
recombinant,0,0.0,0.3513513505458832,0.3513513505458832
recombinant,0,0.0,0.4054054021835327,0.4054054021835327
recombinant,0,0.0,0.4864864945411682,0.4864864945411682
recombinant,1,0.4054054021835327,0.45945945382118225,0.054054051637649536
recombinant,1,0.3513513505458832,0.37837839126586914,0.027027040719985962
recombinant,1,0.3513513505458832,0.37837839126586914,0.027027040719985962
recombinant,1,0.3513513505458832,0.4054054021835327,0.054054051637649536
recombinant,1,0.3243243098258972,0.37837839126586914,0.054054081439971924
recombinant,1,0.3243243098258972,0.37837839126586914,0.054054081439971924
recombinant,1,0.3243243098258972,0.4054054021835327,0.0810810923576355
recombinant,1,0.29729729890823364,0.3513513505458832,0.054054051637649536
recombinant,1,0.29729729890823364,0.3513513505458832,0.054054051637649536
recombinant,1,0.29729729890823364,0.3513513505458832,0.054054051637649536
