group,dimension,birth,death,length
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.0833333358168602,0.0833333358168602
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.1666666716337204,0.1666666716337204
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.25,0.25
nonrecombinant,0,0.0,0.3333333432674408,0.3333333432674408
nonrecombinant,0,0.0,0.3333333432674408,0.3333333432674408
nonrecombinant,1,0.3333333432674408,0.4166666567325592,0.08333331346511841
nonrecombinant,1,0.3333333432674408,0.4166666567325592,0.08333331346511841
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.25,0.3333333432674408,0.0833333432674408
nonrecombinant,1,0.1666666716337204,0.25,0.0833333283662796
nonrecombinant,1,0.1666666716337204,0.25,0.0833333283662796
nonrecombinant,2,0.4166666567325592,0.5,0.0833333432674408
nonrecombinant,2,0.3333333432674408,0.4166666567325592,0.08333331346511841
