group,dimension,birth,death,length
recombinant,0,0.0,0.013698630034923553,0.013698630034923553
recombinant,0,0.0,0.013698630034923553,0.013698630034923553
recombinant,0,0.0,0.027397260069847107,0.027397260069847107
recombinant,0,0.0,0.2602739632129669,0.2602739632129669
recombinant,0,0.0,0.2602739632129669,0.2602739632129669
recombinant,0,0.0,0.30136987566947937,0.30136987566947937
recombinant,0,0.0,0.30136987566947937,0.30136987566947937
recombinant,0,0.0,0.31506848335266113,0.31506848335266113
recombinant,0,0.0,0.3287671208381653,0.3287671208381653
recombinant,0,0.0,0.39726027846336365,0.39726027846336365
recombinant,0,0.0,0.5068492889404297,0.5068492889404297
recombinant,1,0.30136987566947937,0.31506848335266113,0.013698607683181763
