group,dimension,birth,death,length
recombinant,0,0.0,0.3037974536418915,0.3037974536418915
recombinant,0,0.0,0.3037974536418915,0.3037974536418915
recombinant,0,0.0,0.3291139304637909,0.3291139304637909
recombinant,0,0.0,0.3291139304637909,0.3291139304637909
recombinant,0,0.0,0.3544303774833679,0.3544303774833679
recombinant,0,0.0,0.3670886158943176,0.3670886158943176
recombinant,0,0.0,0.3670886158943176,0.3670886158943176
recombinant,0,0.0,0.3670886158943176,0.3670886158943176
recombinant,0,0.0,0.37974682450294495,0.37974682450294495
recombinant,0,0.0,0.37974682450294495,0.37974682450294495
recombinant,0,0.0,0.39240506291389465,0.39240506291389465
recombinant,0,0.0,0.39240506291389465,0.39240506291389465
recombinant,0,0.0,0.4430379867553711,0.4430379867553711
recombinant,0,0.0,0.49367088079452515,0.49367088079452515
recombinant,0,0.0,0.49367088079452515,0.49367088079452515
recombinant,1,0.40506330132484436,0.4177215099334717,0.01265820860862732
recombinant,1,0.40506330132484436,0.4177215099334717,0.01265820860862732
recombinant,1,0.40506330132484436,0.4177215099334717,0.01265820860862732
recombinant,1,0.37974682450294495,0.40506330132484436,0.025316476821899414
recombinant,2,0.4430379867553711,0.4556961953639984,0.01265820860862732
recombinant,2,0.4177215099334717,0.4303797483444214,0.012658238410949707
